precio;currency;localidad;provincia;km;year;marca;title;fecha_visto;modelo
1200000;$;San Isidro;Bs.As. G.B.A. Norte;220000;2008;volkswagen;Volkswagen Passat Variant 2.0 Fsi Advance Tiptronic;26/2/2022;Passat
3900000;$;Moreno;Bs.As. G.B.A. Oeste;220000;2011;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 4x4 Highline Pack 1hp;26/2/2022;Amarok
1800000;$;Los Cardales;Bs.As. G.B.A. Norte;220000;2008;ford;Ford Ranger 3.0 Cd Xlt 4x4;26/2/2022;Ranger
1650000;$;Morón;Bs.As. G.B.A. Oeste;220000;2007;ford;Ford Ranger 3.0 Cs Xl Plus 4x2;26/2/2022;Ranger
2800000;$;San Miguel;Bs.As. G.B.A. Norte;220000;2011;ford;Ford Ranger 3.0 Cd Xlt 4x4;26/2/2022;Ranger
1280000;$;Tigre;Bs.As. G.B.A. Norte;220000;2010;renault;Renault Kangoo 1.6 2 Ath Plus Da Aa Cd Pk Lc;26/2/2022;Kangoo
790000;$;Vicente López;Bs.As. G.B.A. Norte;220000;2007;renault;Renault Kangoo 1.9 Confort D;26/2/2022;Kangoo
1900000;$;Capital Federal;Capital Federal;220000;2014;renault;Renault Kangoo 1.6 2 Ath Plus Da Aa Cd Pk Lc;26/2/2022;Kangoo
2850000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;220000;2008;toyota;Toyota Hilux 2.5 Dx Cab Doble 4x4 (2009);26/2/2022;Hilux
1300000;$;Pilar;Bs.As. G.B.A. Norte;220000;2009;toyota;Toyota Corolla 1.8 Xei At;26/2/2022;Corolla
3450000;$;Tigre;Bs.As. G.B.A. Norte;220000;2012;toyota;Toyota Hilux 2.5 Cover Cs Dx I 120cv 4x2 Cerrada;26/2/2022;Hilux
750000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;220000;1992;toyota;Toyota Corolla 1.6 Gli;26/2/2022;Corolla
4450000;$;Morón;Bs.As. G.B.A. Oeste;220000;2013;toyota;Toyota Hilux 3.0 Cd Srv Cuero I 171cv 4x4;26/2/2022;Hilux
4650000;$;Pilar;Bs.As. G.B.A. Norte;220000;2019;toyota;Toyota Hilux 2.4 Cd Dx 150cv 4x2;26/2/2022;Hilux
840000;$;Capital Federal;Capital Federal;220000;1997;toyota;Toyota Corolla 1.6 Dx;26/2/2022;Corolla
630000;$;Merlo;Bs.As. G.B.A. Oeste;220000;2006;fiat;Fiat Palio Weekend 1.4 Elx Fire Top Ii;26/2/2022;Palio
515000;$;Almirante Brown;Bs.As. G.B.A. Sur;220000;2005;fiat;Fiat Palio 1.3 Fire;26/2/2022;Palio
480000;$;Lanús;Bs.As. G.B.A. Sur;220000;1999;fiat;Fiat Siena 1.7 Td;26/2/2022;Siena
950000;$;Capital Federal;Capital Federal;220000;2012;fiat;Fiat Siena 1.4 El Pack Attractive + Seguridad;26/2/2022;Siena
1200000;$;San Isidro;Bs.As. G.B.A. Norte;220000;2008;volkswagen;Volkswagen Passat Variant 2.0 Fsi Advance Tiptronic;28/2/2022;Passat
3900000;$;Moreno;Bs.As. G.B.A. Oeste;220000;2011;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 4x4 Highline Pack 1hp;28/2/2022;Amarok
690000;$;Cañuelas;Buenos Aires Interior;220000;2009;volkswagen;Volkswagen Saveiro 2009;28/2/2022;Saveiro
1800000;$;Los Cardales;Bs.As. G.B.A. Norte;220000;2008;ford;Ford Ranger 3.0 Cd Xlt 4x4;28/2/2022;Ranger
1650000;$;Morón;Bs.As. G.B.A. Oeste;220000;2007;ford;Ford Ranger 3.0 Cs Xl Plus 4x2;28/2/2022;Ranger
2800000;$;San Miguel;Bs.As. G.B.A. Norte;220000;2011;ford;Ford Ranger 3.0 Cd Xlt 4x4;28/2/2022;Ranger
1280000;$;Tigre;Bs.As. G.B.A. Norte;220000;2010;renault;Renault Kangoo 1.6 2 Ath Plus Da Aa Cd Pk Lc;28/2/2022;Kangoo
790000;$;Vicente López;Bs.As. G.B.A. Norte;220000;2007;renault;Renault Kangoo 1.9 Confort D;28/2/2022;Kangoo
1900000;$;Capital Federal;Capital Federal;220000;2014;renault;Renault Kangoo 1.6 2 Ath Plus Da Aa Cd Pk Lc;28/2/2022;Kangoo
2850000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;220000;2008;toyota;Toyota Hilux 2.5 Dx Cab Doble 4x4 (2009);28/2/2022;Hilux
1300000;$;Pilar;Bs.As. G.B.A. Norte;220000;2009;toyota;Toyota Corolla 1.8 Xei At;28/2/2022;Corolla
3450000;$;Tigre;Bs.As. G.B.A. Norte;220000;2012;toyota;Toyota Hilux 2.5 Cover Cs Dx I 120cv 4x2 Cerrada;28/2/2022;Hilux
750000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;220000;1992;toyota;Toyota Corolla 1.6 Gli;28/2/2022;Corolla
4450000;$;Morón;Bs.As. G.B.A. Oeste;220000;2013;toyota;Toyota Hilux 3.0 Cd Srv Cuero I 171cv 4x4;28/2/2022;Hilux
4650000;$;Pilar;Bs.As. G.B.A. Norte;220000;2019;toyota;Toyota Hilux 2.4 Cd Dx 150cv 4x2;28/2/2022;Hilux
840000;$;Capital Federal;Capital Federal;220000;1997;toyota;Toyota Corolla 1.6 Dx;28/2/2022;Corolla
630000;$;Merlo;Bs.As. G.B.A. Oeste;220000;2006;fiat;Fiat Palio Weekend 1.4 Elx Fire Top Ii;28/2/2022;Palio
515000;$;Almirante Brown;Bs.As. G.B.A. Sur;220000;2005;fiat;Fiat Palio 1.3 Fire;28/2/2022;Palio
480000;$;Lanús;Bs.As. G.B.A. Sur;220000;1999;fiat;Fiat Siena 1.7 Td;28/2/2022;Siena
950000;$;Capital Federal;Capital Federal;220000;2012;fiat;Fiat Siena 1.4 El Pack Attractive + Seguridad;28/2/2022;Siena
1200000;$;San Isidro;Bs.As. G.B.A. Norte;220000;2008;volkswagen;Volkswagen Passat Variant 2.0 Fsi Advance Tiptronic;1/3/2022;Passat
3900000;$;Moreno;Bs.As. G.B.A. Oeste;220000;2011;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 4x4 Highline Pack 1hp;1/3/2022;Amarok
690000;$;Cañuelas;Buenos Aires Interior;220000;2009;volkswagen;Volkswagen Saveiro 2009;1/3/2022;Saveiro
1800000;$;Los Cardales;Bs.As. G.B.A. Norte;220000;2008;ford;Ford Ranger 3.0 Cd Xlt 4x4;1/3/2022;Ranger
1650000;$;Morón;Bs.As. G.B.A. Oeste;220000;2007;ford;Ford Ranger 3.0 Cs Xl Plus 4x2;1/3/2022;Ranger
2800000;$;San Miguel;Bs.As. G.B.A. Norte;220000;2011;ford;Ford Ranger 3.0 Cd Xlt 4x4;1/3/2022;Ranger
1280000;$;Tigre;Bs.As. G.B.A. Norte;220000;2010;renault;Renault Kangoo 1.6 2 Ath Plus Da Aa Cd Pk Lc;1/3/2022;Kangoo
790000;$;Vicente López;Bs.As. G.B.A. Norte;220000;2007;renault;Renault Kangoo 1.9 Confort D;1/3/2022;Kangoo
1900000;$;Capital Federal;Capital Federal;220000;2014;renault;Renault Kangoo 1.6 2 Ath Plus Da Aa Cd Pk Lc;1/3/2022;Kangoo
2850000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;220000;2008;toyota;Toyota Hilux 2.5 Dx Cab Doble 4x4 (2009);1/3/2022;Hilux
1300000;$;Pilar;Bs.As. G.B.A. Norte;220000;2009;toyota;Toyota Corolla 1.8 Xei At;1/3/2022;Corolla
3450000;$;Tigre;Bs.As. G.B.A. Norte;220000;2012;toyota;Toyota Hilux 2.5 Cover Cs Dx I 120cv 4x2 Cerrada;1/3/2022;Hilux
750000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;220000;1992;toyota;Toyota Corolla 1.6 Gli;1/3/2022;Corolla
4450000;$;Morón;Bs.As. G.B.A. Oeste;220000;2013;toyota;Toyota Hilux 3.0 Cd Srv Cuero I 171cv 4x4;1/3/2022;Hilux
4650000;$;Pilar;Bs.As. G.B.A. Norte;220000;2019;toyota;Toyota Hilux 2.4 Cd Dx 150cv 4x2;1/3/2022;Hilux
840000;$;Capital Federal;Capital Federal;220000;1997;toyota;Toyota Corolla 1.6 Dx;1/3/2022;Corolla
630000;$;Merlo;Bs.As. G.B.A. Oeste;220000;2006;fiat;Fiat Palio Weekend 1.4 Elx Fire Top Ii;1/3/2022;Palio
515000;$;Almirante Brown;Bs.As. G.B.A. Sur;220000;2005;fiat;Fiat Palio 1.3 Fire;1/3/2022;Palio
480000;$;Lanús;Bs.As. G.B.A. Sur;220000;1999;fiat;Fiat Siena 1.7 Td;1/3/2022;Siena
950000;$;Capital Federal;Capital Federal;220000;2012;fiat;Fiat Siena 1.4 El Pack Attractive + Seguridad;1/3/2022;Siena
1000000;$;Capital Federal;Capital Federal;220309;2006;ford;Ford Ecosport 1.6 Xls;26/2/2022;Ecosport
1000000;$;Capital Federal;Capital Federal;220309;2006;ford;Ford Ecosport 1.6 Xls;28/2/2022;Ecosport
1000000;$;Capital Federal;Capital Federal;220309;2006;ford;Ford Ecosport 1.6 Xls;1/3/2022;Ecosport
3125000;$;Bahía Blanca;Buenos Aires Interior;220500;2010;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 163cv 4x2 Highline 1h2;26/2/2022;Amarok
3125000;$;Bahía Blanca;Buenos Aires Interior;220500;2010;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 163cv 4x2 Highline 1h2;28/2/2022;Amarok
3125000;$;Bahía Blanca;Buenos Aires Interior;220500;2010;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 163cv 4x2 Highline 1h2;1/3/2022;Amarok
1200000;$;General San Martín;Bs.As. G.B.A. Norte;221000;2008;citroen;Citroën Grand C4 Picasso 2.0i Bva;26/2/2022;C4 Picasso
1200000;$;General San Martín;Bs.As. G.B.A. Norte;221000;2008;citroen;Citroën Grand C4 Picasso 2.0i Bva;28/2/2022;C4 Picasso
1200000;$;General San Martín;Bs.As. G.B.A. Norte;221000;2008;citroen;Citroën Grand C4 Picasso 2.0i Bva;1/3/2022;C4 Picasso
800000;$;Berazategui;Bs.As. G.B.A. Sur;221388;2006;renault;Renault Kangoo Express 1.6 Ex. Rl Confort;26/2/2022;Kangoo
800000;$;Berazategui;Bs.As. G.B.A. Sur;221388;2006;renault;Renault Kangoo Express 1.6 Ex. Rl Confort;28/2/2022;Kangoo
800000;$;Berazategui;Bs.As. G.B.A. Sur;221388;2006;renault;Renault Kangoo Express 1.6 Ex. Rl Confort;1/3/2022;Kangoo
980000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;222000;2003;toyota;Toyota Corolla 1.6-xli;26/2/2022;Corolla
790000;$;Olavarría;Buenos Aires Interior;222000;2005;fiat;Fiat Siena 1.7 Ex Turbo Diesel;26/2/2022;Siena
1200000;$;Monte;Buenos Aires Interior;222000;2009;volkswagen;Volkswagen Bora 2.0 Trendline 115cv;28/2/2022;Bora
980000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;222000;2003;toyota;Toyota Corolla 1.6-xli;28/2/2022;Corolla
1200000;$;Monte;Buenos Aires Interior;222000;2009;volkswagen;Volkswagen Bora 2.0 Trendline 115cv;1/3/2022;Bora
980000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;222000;2003;toyota;Toyota Corolla 1.6-xli;1/3/2022;Corolla
10190000;$;San Isidro;Bs.As. G.B.A. Norte;222222;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x4 At;26/2/2022;Hilux
10190000;$;San Isidro;Bs.As. G.B.A. Norte;222222;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x4 At;28/2/2022;Hilux
10190000;$;San Isidro;Bs.As. G.B.A. Norte;222222;2021;toyota;Toyota Hilux 2.8 Cd Srx 177cv 4x4 At;1/3/2022;Hilux
1400000;$;San Miguel;Bs.As. G.B.A. Norte;222500;2017;volkswagen;Volkswagen Voyage 1.6 Trenline 101cv;1/3/2022;Voyage
950000;$;Florencio Varela;Bs.As. G.B.A. Sur;223000;1997;volkswagen;Volkswagen Passat 2.8 Vr6 Exclusive;26/2/2022;Passat
1800000;$;La Matanza;Bs.As. G.B.A. Oeste;223000;2008;ford;Ford Ranger 3.0 Cd Xl Plus 4x2;26/2/2022;Ranger
950000;$;Florencio Varela;Bs.As. G.B.A. Sur;223000;1997;volkswagen;Volkswagen Passat 2.8 Vr6 Exclusive;28/2/2022;Passat
1800000;$;La Matanza;Bs.As. G.B.A. Oeste;223000;2008;ford;Ford Ranger 3.0 Cd Xl Plus 4x2;28/2/2022;Ranger
950000;$;Florencio Varela;Bs.As. G.B.A. Sur;223000;1997;volkswagen;Volkswagen Passat 2.8 Vr6 Exclusive;1/3/2022;Passat
1800000;$;La Matanza;Bs.As. G.B.A. Oeste;223000;2008;ford;Ford Ranger 3.0 Cd Xl Plus 4x2;1/3/2022;Ranger
2100000;$;Tigre;Bs.As. G.B.A. Norte;223254;2013;toyota;Toyota Corolla 1.8 Xei Mt 136cv;26/2/2022;Corolla
2100000;$;Tigre;Bs.As. G.B.A. Norte;223254;2013;toyota;Toyota Corolla 1.8 Xei Mt 136cv;28/2/2022;Corolla
2100000;$;Tigre;Bs.As. G.B.A. Norte;223254;2013;toyota;Toyota Corolla 1.8 Xei Mt 136cv;1/3/2022;Corolla
2800000;$;Capital Federal;Capital Federal;223851;2012;volkswagen;Volkswagen Tiguan Tsi Full 4 Motion M/t 2.0;26/2/2022;Tiguan
2800000;$;Capital Federal;Capital Federal;223851;2012;volkswagen;Volkswagen Tiguan Tsi Full 4 Motion M/t 2.0;28/2/2022;Tiguan
2800000;$;Capital Federal;Capital Federal;223851;2012;volkswagen;Volkswagen Tiguan Tsi Full 4 Motion M/t 2.0;1/3/2022;Tiguan
1690000;$;Ituzaingó;Bs.As. G.B.A. Oeste;224000;2017;volkswagen;Volkswagen Polo 1.6 Comfortline;26/2/2022;Polo
1630000;$;Morón;Bs.As. G.B.A. Oeste;224000;2007;ford;Ford Ranger 3.0 Cd Xl Plus 4x2;26/2/2022;Ranger
1690000;$;Ituzaingó;Bs.As. G.B.A. Oeste;224000;2017;volkswagen;Volkswagen Polo 1.6 Comfortline;28/2/2022;Polo
1630000;$;Morón;Bs.As. G.B.A. Oeste;224000;2007;ford;Ford Ranger 3.0 Cd Xl Plus 4x2;28/2/2022;Ranger
1090000;$;San Miguel;Bs.As. G.B.A. Norte;224000;2008;citroen;Citroën C4 2.0 Hdi Exclusive;28/2/2022;C4
1690000;$;Ituzaingó;Bs.As. G.B.A. Oeste;224000;2017;volkswagen;Volkswagen Polo 1.6 Comfortline;1/3/2022;Polo
1630000;$;Morón;Bs.As. G.B.A. Oeste;224000;2007;ford;Ford Ranger 3.0 Cd Xl Plus 4x2;1/3/2022;Ranger
1090000;$;San Miguel;Bs.As. G.B.A. Norte;224000;2008;citroen;Citroën C4 2.0 Hdi Exclusive;1/3/2022;C4
1380000;$;San Miguel;Bs.As. G.B.A. Norte;225000;2011;volkswagen;Volkswagen Suran 1.6 Trendline 11b;26/2/2022;Suran
1100000;$;Zárate;Buenos Aires Interior;225000;2007;volkswagen;Volkswagen Suran 1.6 I Comfortline 60a;26/2/2022;Suran
1250000;$;Capital Federal;Capital Federal;225000;2008;peugeot;Peugeot Partner Patagónica 1.9;26/2/2022;Partner Patagónica
3250000;$;Capital Federal;Capital Federal;225000;2013;toyota;Toyota Hilux 2.5 Cd Dx Pack I 120cv 4x4;26/2/2022;Hilux
2800000;$;Pilar;Bs.As. G.B.A. Norte;225000;2006;toyota;Toyota Hilux Cabina Simple 4x4 Dx;26/2/2022;Hilux
969000;$;General San Martín;Bs.As. G.B.A. Norte;225000;1999;audi;Audi A3 1.9 I 110hp At;26/2/2022;A3
980000;$;Pilar;Bs.As. G.B.A. Norte;225000;2011;citroen;Citroën C3 1.4 I Sx Pack Premium Am74;26/2/2022;C3
1150000;$;Avellaneda;Bs.As. G.B.A. Sur;225000;2013;citroen;Citroën Berlingo 1.4 Pack 75cv Am53;26/2/2022;Berlingo
1380000;$;San Miguel;Bs.As. G.B.A. Norte;225000;2011;volkswagen;Volkswagen Suran 1.6 Trendline 11b;28/2/2022;Suran
1100000;$;Zárate;Buenos Aires Interior;225000;2007;volkswagen;Volkswagen Suran 1.6 I Comfortline 60a;28/2/2022;Suran
1250000;$;Capital Federal;Capital Federal;225000;2008;peugeot;Peugeot Partner Patagónica 1.9;28/2/2022;Partner Patagónica
3250000;$;Capital Federal;Capital Federal;225000;2013;toyota;Toyota Hilux 2.5 Cd Dx Pack I 120cv 4x4;28/2/2022;Hilux
969000;$;General San Martín;Bs.As. G.B.A. Norte;225000;1999;audi;Audi A3 1.9 I 110hp At;28/2/2022;A3
980000;$;Pilar;Bs.As. G.B.A. Norte;225000;2011;citroen;Citroën C3 1.4 I Sx Pack Premium Am74;28/2/2022;C3
1150000;$;Avellaneda;Bs.As. G.B.A. Sur;225000;2013;citroen;Citroën Berlingo 1.4 Pack 75cv Am53;28/2/2022;Berlingo
1380000;$;San Miguel;Bs.As. G.B.A. Norte;225000;2011;volkswagen;Volkswagen Suran 1.6 Trendline 11b;1/3/2022;Suran
1100000;$;Zárate;Buenos Aires Interior;225000;2007;volkswagen;Volkswagen Suran 1.6 I Comfortline 60a;1/3/2022;Suran
1192500;$;Capital Federal;Capital Federal;225000;2013;volkswagen;Volkswagen Suran 1.6 Comfortline 101cv Ab;1/3/2022;Suran
1250000;$;Capital Federal;Capital Federal;225000;2008;peugeot;Peugeot Partner Patagónica 1.9;1/3/2022;Partner Patagónica
3250000;$;Capital Federal;Capital Federal;225000;2013;toyota;Toyota Hilux 2.5 Cd Dx Pack I 120cv 4x4;1/3/2022;Hilux
969000;$;General San Martín;Bs.As. G.B.A. Norte;225000;1999;audi;Audi A3 1.9 I 110hp At;1/3/2022;A3
980000;$;Pilar;Bs.As. G.B.A. Norte;225000;2011;citroen;Citroën C3 1.4 I Sx Pack Premium Am74;1/3/2022;C3
1150000;$;Avellaneda;Bs.As. G.B.A. Sur;225000;2013;citroen;Citroën Berlingo 1.4 Pack 75cv Am53;1/3/2022;Berlingo
690000;$;Hurlingham;Bs.As. G.B.A. Oeste;226000;2004;renault;Renault Clio 1.6 Privilege 5 P;26/2/2022;Clio
3590000;$;Tigre;Bs.As. G.B.A. Norte;226000;2012;toyota;Toyota Hilux 3.0 Cd Sr I 171cv 4x4;26/2/2022;Hilux
3590000;$;Tigre;Bs.As. G.B.A. Norte;226000;2012;toyota;Toyota Hilux 3.0 Cd Sr I 171cv 4x4;28/2/2022;Hilux
3590000;$;Tigre;Bs.As. G.B.A. Norte;226000;2012;toyota;Toyota Hilux 3.0 Cd Sr I 171cv 4x4;1/3/2022;Hilux
4200000;$;Capital Federal;Capital Federal;226123;2016;ford;Ford Ranger 3.2 Cd 4x4 Xls Tdci 200cv Manual;26/2/2022;Ranger
4200000;$;Capital Federal;Capital Federal;226123;2016;ford;Ford Ranger 3.2 Cd 4x4 Xls Tdci 200cv Manual;28/2/2022;Ranger
4200000;$;Capital Federal;Capital Federal;226123;2016;ford;Ford Ranger 3.2 Cd 4x4 Xls Tdci 200cv Manual;1/3/2022;Ranger
850000;$;Capital Federal;Capital Federal;227000;2008;fiat;Fiat Siena 1.4 2008 Fire Elx;26/2/2022;Siena
850000;$;Capital Federal;Capital Federal;227000;2008;fiat;Fiat Siena 1.4 2008 Fire Elx;28/2/2022;Siena
850000;$;Capital Federal;Capital Federal;227000;2008;fiat;Fiat Siena 1.4 2008 Fire Elx;1/3/2022;Siena
2150000;$;San Fernando;Bs.As. G.B.A. Norte;227500;2017;ford;Ford Focus Iii 2.0 Sedan Se Plus Mt;26/2/2022;Focus III
2150000;$;San Fernando;Bs.As. G.B.A. Norte;227500;2017;ford;Ford Focus Iii 2.0 Sedan Se Plus Mt;28/2/2022;Focus III
2150000;$;San Fernando;Bs.As. G.B.A. Norte;227500;2017;ford;Ford Focus Iii 2.0 Sedan Se Plus Mt;1/3/2022;Focus III
2930000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;228000;2011;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 163cv 4x2 Trendline 1t2;26/2/2022;Amarok
1050000;$;Capital Federal;Capital Federal;228000;2006;ford;Ford Ecosport 1.4 Tdci Xl Plus;26/2/2022;Ecosport
1150000;$;Pilar;Bs.As. G.B.A. Norte;228000;2013;renault;Renault Kangoo 1.5 2 Dci Ath Plus Da Aa Cd Pack Lc;26/2/2022;Kangoo
1050000;$;Capital Federal;Capital Federal;228000;2006;ford;Ford Ecosport 1.4 Tdci Xl Plus;28/2/2022;Ecosport
1150000;$;Pilar;Bs.As. G.B.A. Norte;228000;2013;renault;Renault Kangoo 1.5 2 Dci Ath Plus Da Aa Cd Pack Lc;28/2/2022;Kangoo
1050000;$;Capital Federal;Capital Federal;228000;2006;ford;Ford Ecosport 1.4 Tdci Xl Plus;1/3/2022;Ecosport
1150000;$;Pilar;Bs.As. G.B.A. Norte;228000;2013;renault;Renault Kangoo 1.5 2 Dci Ath Plus Da Aa Cd Pack Lc;1/3/2022;Kangoo
3190000;$;Almirante Brown;Bs.As. G.B.A. Sur;229000;2011;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 163cv 4x4 Trendline Ll17;26/2/2022;Amarok
3190000;$;Almirante Brown;Bs.As. G.B.A. Sur;229000;2011;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 163cv 4x4 Trendline Ll17;28/2/2022;Amarok
3190000;$;Almirante Brown;Bs.As. G.B.A. Sur;229000;2011;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 163cv 4x4 Trendline Ll17;1/3/2022;Amarok
3350000;$;Capital Federal;Capital Federal;230000;2016;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 140cv 4x2 Startline;26/2/2022;Amarok
4200000;$;Morón;Bs.As. G.B.A. Oeste;230000;2015;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Trendline B34;26/2/2022;Amarok
650000;$;Capital Federal;Capital Federal;230000;2001;renault;Renault Clio 1.6 Rn;26/2/2022;Clio
1640000;$;Berazategui;Bs.As. G.B.A. Sur;230000;2008;peugeot;Peugeot 207 1.9 Xrd;26/2/2022;207
1000000;$;Capital Federal;Capital Federal;230000;2006;peugeot;Peugeot Partner Patagónica 1.9 D Lc;26/2/2022;Partner Patagónica
1390000;$;Capital Federal;Capital Federal;230000;2013;peugeot;Peugeot 408 2.0 Allure Plus 143cv;26/2/2022;408
1430000;$;La Matanza;Bs.As. G.B.A. Oeste;230000;2010;toyota;Toyota Corolla 1.8 Xei Mt;26/2/2022;Corolla
3250000;$;Almirante Brown;Bs.As. G.B.A. Sur;230000;2012;toyota;Toyota Hilux Dx 4x2;26/2/2022;Hilux
1490000;$;San Isidro;Bs.As. G.B.A. Norte;230000;2008;toyota;Toyota Corolla 1.8 Xei At Pack;26/2/2022;Corolla
2990000;$;Capital Federal;Capital Federal;230000;2013;toyota;Toyota Hilux 2.5 Cd Dx Pack I 120cv 4x2;26/2/2022;Hilux
3900000;$;Campana;Buenos Aires Interior;230000;2013;toyota;Toyota Hilux 3.0 Cd Sr C/ab I 171cv 4x2 - B3;26/2/2022;Hilux
3900000;$;La Matanza;Bs.As. G.B.A. Oeste;230000;2011;toyota;Toyota Hilux 3.0 Cd Sr I 171cv 4x4;26/2/2022;Hilux
3980000;$;San Andrés de Giles;Buenos Aires Interior;230000;2014;toyota;Toyota Hilux 3.0 Cd Srv Cuero 171cv 4x2;26/2/2022;Hilux
3200000;$;Avellaneda;Bs.As. G.B.A. Sur;230000;2009;toyota;Toyota Hilux 3.0 I Srv Cab Doble 4x2 (2009);26/2/2022;Hilux
3350000;$;Capital Federal;Capital Federal;230000;2016;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 140cv 4x2 Startline;28/2/2022;Amarok
4200000;$;Morón;Bs.As. G.B.A. Oeste;230000;2015;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Trendline B34;28/2/2022;Amarok
650000;$;Capital Federal;Capital Federal;230000;2001;renault;Renault Clio 1.6 Rn;28/2/2022;Clio
1640000;$;Berazategui;Bs.As. G.B.A. Sur;230000;2008;peugeot;Peugeot 207 1.9 Xrd;28/2/2022;207
1000000;$;Capital Federal;Capital Federal;230000;2006;peugeot;Peugeot Partner Patagónica 1.9 D Lc;28/2/2022;Partner Patagónica
1390000;$;Capital Federal;Capital Federal;230000;2013;peugeot;Peugeot 408 2.0 Allure Plus 143cv;28/2/2022;408
1460000;$;La Matanza;Bs.As. G.B.A. Oeste;230000;2010;toyota;Toyota Corolla 1.8 Xei Mt;28/2/2022;Corolla
3250000;$;Almirante Brown;Bs.As. G.B.A. Sur;230000;2012;toyota;Toyota Hilux Dx 4x2;28/2/2022;Hilux
1490000;$;San Isidro;Bs.As. G.B.A. Norte;230000;2008;toyota;Toyota Corolla 1.8 Xei At Pack;28/2/2022;Corolla
2990000;$;Capital Federal;Capital Federal;230000;2013;toyota;Toyota Hilux 2.5 Cd Dx Pack I 120cv 4x2;28/2/2022;Hilux
3900000;$;Campana;Buenos Aires Interior;230000;2013;toyota;Toyota Hilux 3.0 Cd Sr C/ab I 171cv 4x2 - B3;28/2/2022;Hilux
3900000;$;La Matanza;Bs.As. G.B.A. Oeste;230000;2011;toyota;Toyota Hilux 3.0 Cd Sr I 171cv 4x4;28/2/2022;Hilux
3980000;$;San Andrés de Giles;Buenos Aires Interior;230000;2014;toyota;Toyota Hilux 3.0 Cd Srv Cuero 171cv 4x2;28/2/2022;Hilux
3200000;$;Avellaneda;Bs.As. G.B.A. Sur;230000;2009;toyota;Toyota Hilux 3.0 I Srv Cab Doble 4x2 (2009);28/2/2022;Hilux
600000;$;La Plata;Bs.As. G.B.A. Sur;230000;2008;fiat;Fiat Palio 1.8 Adventure Alarma;28/2/2022;Palio
570000;$;La Matanza;Bs.As. G.B.A. Oeste;230000;2000;citroen;Citroën Berlingo 1.9 D Plc Aa;28/2/2022;Berlingo
1900000;$;La Matanza;Bs.As. G.B.A. Oeste;230000;2011;citroen;Citroën Grand Picasso 2.0 C4 Bva 138cv;28/2/2022;C4
3350000;$;Capital Federal;Capital Federal;230000;2016;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 140cv 4x2 Startline;1/3/2022;Amarok
4200000;$;Morón;Bs.As. G.B.A. Oeste;230000;2015;volkswagen;Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Trendline B34;1/3/2022;Amarok
650000;$;Capital Federal;Capital Federal;230000;2001;renault;Renault Clio 1.6 Rn;1/3/2022;Clio
1000000;$;Capital Federal;Capital Federal;230000;2006;peugeot;Peugeot Partner Patagónica 1.9 D Lc;1/3/2022;Partner Patagónica
1390000;$;Capital Federal;Capital Federal;230000;2013;peugeot;Peugeot 408 2.0 Allure Plus 143cv;1/3/2022;408
1460000;$;La Matanza;Bs.As. G.B.A. Oeste;230000;2010;toyota;Toyota Corolla 1.8 Xei Mt;1/3/2022;Corolla
3250000;$;Almirante Brown;Bs.As. G.B.A. Sur;230000;2012;toyota;Toyota Hilux Dx 4x2;1/3/2022;Hilux
1490000;$;San Isidro;Bs.As. G.B.A. Norte;230000;2008;toyota;Toyota Corolla 1.8 Xei At Pack;1/3/2022;Corolla
2990000;$;Capital Federal;Capital Federal;230000;2013;toyota;Toyota Hilux 2.5 Cd Dx Pack I 120cv 4x2;1/3/2022;Hilux
3900000;$;Campana;Buenos Aires Interior;230000;2013;toyota;Toyota Hilux 3.0 Cd Sr C/ab I 171cv 4x2 - B3;1/3/2022;Hilux
